weight,age,height,size,BMI,Body_Shape
45,31,162.56,S,17.02884265,Slim
63,27,175.26,L,20.510438,Regular
56,31,160.02,M,21.86953228,Regular
68,27,177.8,L,21.5102471,Regular
54,26,162.56,S,20.43461118,Regular
68,28,170.18,L,23.4796638,Regular
52,37,157.48,M,20.96778387,Regular
56,33,165.1,M,20.54441979,Regular
47,38,154.94,XXS,19.57810957,Slim
68,51,157.48,L,27.41940968,Curvy
72,32,167.64,XL,25.61988595,Curvy
58,29,172.72,S,19.44208041,Regular
52,35,152.4,XXS,22.38893367,Regular
49,30,154.94,XXS,20.41122061,Regular
65,46,172.72,XL,21.78853839,Regular
60,37,167.64,L,21.34990496,Regular
53,41,167.64,XXS,18.85908271,Slim
58,32,172.72,S,19.44208041,Slim
59,39,167.64,L,20.99407321,Regular
56,29,162.56,M,21.19144863,Regular
43,28,162.56,XXS,16.2720052,Slim
58,32,177.8,XL,18.34697547,Slim
58,38,157.48,L,23.38714355,Regular
61,28,167.64,S,21.70573671,Regular
61,27,167.64,M,21.70573671,Regular
58,29,172.72,S,19.44208041,Regular
68,30,162.56,XL,25.73247334,Curvy
56,29,162.56,S,21.19144863,Regular
52,28,154.94,XXS,21.66088718,Regular
52,50,162.56,XXS,19.67777373,Slim
61,30,165.1,XL,22.37874298,Regular
54,34,170.18,S,18.64561537,Slim
72,28,167.64,XXXL,25.61988595,Curvy
56,31,170.18,L,19.33619372,Slim
63,33,172.72,M,21.11812182,Regular
58,59,157.48,XL,23.38714355,Regular
62,40,170.18,L,21.40792876,Regular
60,45,172.72,M,20.11249697,Regular
72,33,165.1,XL,26.41425401,Curvy
65,34,172.72,M,21.78853839,Regular
81,31,177.8,XL,25.62250022,Curvy
58,37,162.56,M,21.94828608,Regular
59,34,157.48,M,23.79037016,Regular
52,23,160.02,S,20.30742283,Regular
65,46,167.64,XL,23.12906371,Regular
52,44,160.02,S,20.30742283,Regular
65,41,167.64,XXXL,23.12906371,Regular
54,26,165.1,S,19.81069051,Regular
77,37,170.18,XXXL,26.58726636,Curvy
63,45,157.48,XXXL,25.40327661,Curvy
54,28,165.1,S,19.81069051,Regular
58,31,167.64,M,20.63824146,Regular
81,34,165.1,XL,29.71603576,Curvy
58,38,167.64,L,20.63824146,Regular
56,39,167.64,S,19.92657796,Slim
72,46,160.02,XXXL,28.11797007,Curvy
58,28,162.56,XL,21.94828608,Regular
63,41,154.94,L,26.24299793,Curvy
65,38,165.1,M,23.84620154,Regular
77,43,154.94,XXXL,32.07477525,Curvy
58,58,165.1,S,21.27814907,Regular
68,40,160.02,XL,26.55586062,Curvy
58,21,170.18,M,20.02677207,Regular
61,29,162.56,M,23.08354226,Regular
70,36,170.18,XL,24.17024215,Regular
56,41,162.56,M,21.19144863,Regular
63,30,157.48,XL,25.40327661,Curvy
63,49,162.56,XL,23.84037971,Regular
72,27,162.56,XXXL,27.24614824,Curvy
49,29,160.02,XXS,19.13584074,Regular
63,40,170.18,XL,21.75321793,Regular
48,43,165.1,S,17.60950267,Slim
58,31,162.56,S,21.94828608,Regular
61,58,165.1,S,22.37874298,Regular
63,28,162.56,XL,23.84037971,Regular
56,30,157.48,M,22.58069032,Regular
43,30,149.86,XXS,19.14683519,Regular
63,28,172.72,M,21.11812182,Regular
72,31,165.1,XXXL,26.41425401,Curvy
56,48,162.56,XL,21.19144863,Regular
68,29,162.56,L,25.73247334,Curvy
56,48,165.1,M,20.54441979,Regular
65,29,162.56,XL,24.59721716,Regular
61,28,177.8,M,19.29595696,Regular
53,23,157.48,S,21.37101048,Regular
65,25,167.64,L,23.12906371,Regular
56,32,165.1,L,20.54441979,Regular
47,30,154.94,XXS,19.57810957,Regular
54,25,160.02,S,21.08847755,Regular
63,36,162.56,XL,23.84037971,Regular
68,34,160.02,XXXL,26.55586062,Curvy
61,33,177.8,L,19.29595696,Slim
47,27,157.48,S,18.95165081,Regular
46,27,157.48,XXS,18.54842419,Regular
65,29,167.64,M,23.12906371,Regular
56,26,172.72,S,18.77166384,Regular
68,29,170.18,XXXL,23.4796638,Regular
49,30,165.1,XXS,17.97636731,Slim
52,24,157.48,XXS,20.96778387,Regular
68,28,160.02,XL,26.55586062,Curvy
72,44,165.1,XXXL,26.41425401,Curvy
56,31,162.56,M,21.19144863,Regular
54,35,154.94,M,22.49399823,Regular
70,41,172.72,XXXL,23.4645798,Regular
54,27,175.26,S,17.58037543,Slim
70,40,170.18,XL,24.17024215,Regular
68,21,177.8,L,21.5102471,Regular
56,33,162.56,L,21.19144863,Regular
58,32,167.64,L,20.63824146,Regular
63,30,165.1,M,23.11247226,Regular
95,32,160.02,XXXL,37.1000994,Curvy
64,28,170.18,L,22.09850711,Regular
63,29,162.56,M,23.84037971,Regular
77,26,175.26,XXXL,25.06831311,Curvy
56,34,157.48,S,22.58069032,Regular
68,35,167.64,M,24.19655895,Regular
53,31,165.1,XXS,19.44382587,Slim
122,28,162.56,XXXL,46.16708452,Curvy
50,32,154.94,S,20.82777614,Regular
61,34,142.24,L,30.14993275,Curvy
57,21,167.64,L,20.28240971,Regular
65,35,165.1,L,23.84620154,Regular
47,45,160.02,XXS,18.35478602,Slim
61,37,162.56,XL,23.08354226,Regular
54,33,162.56,S,20.43461118,Regular
56,44,165.1,M,20.54441979,Regular
54,35,154.94,M,22.49399823,Regular
65,33,170.18,M,22.44379628,Regular
81,26,165.1,XXXL,29.71603576,Curvy
83,27,182.88,XL,24.81679346,Regular
58,28,154.94,M,24.16022032,Regular
65,27,172.72,XXXL,21.78853839,Regular
52,32,154.94,XXS,21.66088718,Regular
61,27,172.72,M,20.44770526,Regular
56,27,157.48,M,22.58069032,Regular
49,30,167.64,S,17.43575572,Slim
83,35,172.72,XXXL,27.82228748,Curvy
63,32,175.26,M,20.510438,Regular
81,38,165.1,XXXL,29.71603576,Curvy
68,30,170.18,XL,23.4796638,Regular
47,36,157.48,XXS,18.95165081,Slim
58,30,170.18,L,20.02677207,Regular
54,33,157.48,S,21.7742371,Regular
63,58,177.8,L,19.92861129,Slim
68,35,172.72,M,22.79416324,Regular
54,39,165.1,XXS,19.81069051,Slim
56,21,167.64,M,19.92657796,Regular
74,31,167.64,XXXL,26.33154945,Curvy
64,37,170.18,M,22.09850711,Regular
72,24,172.72,XXXL,24.13499637,Regular
62,31,167.64,XL,22.06156846,Regular
45,42,160.02,XXS,17.57373129,Slim
104,32,157.48,XXXL,41.93556774,Curvy
58,35,162.56,M,21.94828608,Regular
54,28,165.1,S,19.81069051,Regular
70,33,165.1,XXXL,25.68052473,Curvy
63,49,165.1,L,23.11247226,Regular
68,34,170.18,XXXL,23.4796638,Regular
62,33,172.72,M,20.78291354,Regular
58,50,170.18,M,20.02677207,Regular
74,36,175.26,XXXL,24.09162558,Regular
53,28,154.94,XXS,22.0774427,Regular
62,42,177.8,XL,19.61228412,Slim
56,30,165.1,M,20.54441979,Regular
56,27,162.56,S,21.19144863,Regular
49,24,167.64,M,17.43575572,Slim
70,28,175.26,XL,22.78937555,Regular
63,29,157.48,XL,25.40327661,Curvy
68,35,162.56,XL,25.73247334,Curvy
58,27,175.26,M,18.88262546,Regular
58,54,167.64,M,20.63824146,Slim
66,37,165.1,XXXL,24.21306618,Regular
86,33,165.1,XXXL,31.55035896,Curvy
49,26,160.02,XXS,19.13584074,Regular
74,27,162.56,XXXL,28.00298569,Curvy
54,38,162.56,XL,20.43461118,Regular
54,36,162.56,M,20.43461118,Regular
54,28,162.56,S,20.43461118,Regular
65,54,180.34,XL,19.98615384,Slim
63,34,167.64,M,22.41740021,Regular
61,54,177.8,M,19.29595696,Slim
54,32,154.94,M,22.49399823,Regular
48,37,157.48,XXS,19.35487742,Slim
80,30,157.48,L,32.25812903,Curvy
67,27,167.64,XL,23.8407272,Regular
61,37,165.1,L,22.37874298,Regular
76,32,170.18,XXXL,26.24197719,Curvy
63,23,175.26,L,20.510438,Regular
61,32,165.1,XL,22.37874298,Regular
74,31,165.1,XXXL,27.14798329,Curvy
58,36,172.72,S,19.44208041,Slim
86,32,162.56,XXXL,32.5440104,Curvy
54,34,162.56,L,20.43461118,Regular
72,30,172.72,XXXL,24.13499637,Regular
58,30,175.26,XL,18.88262546,Regular
65,36,157.48,XXXL,26.20972984,Curvy
54,34,167.64,S,19.21491446,Slim
72,39,167.64,XL,25.61988595,Curvy
74,28,167.64,XL,26.33154945,Curvy
84,40,177.8,XXXL,26.57148171,Curvy
61,48,177.8,M,19.29595696,Slim
56,29,172.72,S,18.77166384,Regular
54,32,154.94,S,22.49399823,Regular
61,49,170.18,L,21.06263959,Regular
50,28,160.02,S,19.5263681,Regular
47,42,162.56,S,17.7856801,Slim
74,26,172.72,XXXL,24.80541293,Regular
63,28,167.64,M,22.41740021,Regular
79,40,177.8,XXXL,24.9898459,Regular
50,35,160.02,S,19.5263681,Slim
70,33,175.26,XL,22.78937555,Regular
61,29,160.02,L,23.82216909,Regular
68,52,154.94,XXXL,28.32577554,Curvy
50,40,157.48,S,20.16133065,Regular
62,42,167.64,M,22.06156846,Regular
68,26,172.72,XL,22.79416324,Regular
97,36,165.1,XXXL,35.58586999,Curvy
59,35,162.56,L,22.32670481,Regular
52,30,167.64,S,18.50325096,Regular
70,48,177.8,XL,22.14290143,Regular
70,32,172.72,XL,23.4645798,Regular
58,19,175.26,M,18.88262546,Regular
58,31,160.02,M,22.650587,Regular
81,37,152.4,XXXL,34.87506975,Curvy
62,33,172.72,S,20.78291354,Regular
68,30,170.18,XL,23.4796638,Regular
63,24,175.26,L,20.510438,Regular
53,30,160.02,S,20.69795019,Regular
70,24,162.56,L,26.48931079,Curvy
90,43,157.48,XXXL,36.29039516,Curvy
54,42,157.48,M,21.7742371,Regular
65,26,170.18,XL,22.44379628,Regular
63,29,172.72,L,21.11812182,Regular
52,35,165.1,S,19.07696123,Slim
63,29,160.02,L,24.60322381,Regular
72,35,167.64,XXXL,25.61988595,Curvy
58,34,160.02,L,22.650587,Regular
68,30,170.18,XXXL,23.4796638,Regular
56,32,167.64,XXS,19.92657796,Slim
45,27,157.48,S,18.14519758,Slim
71,37,160.02,XXXL,27.72744271,Curvy
56,37,157.48,M,22.58069032,Regular
61,33,170.18,M,21.06263959,Regular
54,32,154.94,S,22.49399823,Regular
61,66,160.02,XXXL,23.82216909,Regular
65,42,172.72,XL,21.78853839,Regular
63,22,162.56,L,23.84037971,Regular
61,28,172.72,L,20.44770526,Regular
63,41,172.72,XL,21.11812182,Regular
68,36,165.1,L,24.94679546,Regular
65,26,172.72,XL,21.78853839,Regular
89,30,170.18,XXXL,30.73073644,Curvy
68,40,172.72,XXXL,22.79416324,Regular
65,30,170.18,L,22.44379628,Regular
68,42,160.02,XXXL,26.55586062,Curvy
61,41,162.56,L,23.08354226,Regular
58,30,162.56,S,21.94828608,Regular
61,30,162.56,L,23.08354226,Regular
58,37,180.34,M,17.83379881,Slim
54,20,165.1,XXS,19.81069051,Regular
74,30,167.64,XXXL,26.33154945,Curvy
54,30,172.72,S,18.10124728,Slim
54,26,154.94,M,22.49399823,Regular
65,24,175.26,XL,21.16156301,Regular
61,31,180.34,M,18.75623668,Slim
70,55,160.02,XXXL,27.33691534,Curvy
61,27,177.8,L,19.29595696,Regular
56,45,162.56,M,21.19144863,Regular
52,32,160.02,XXS,20.30742283,Regular
70,27,170.18,XL,24.17024215,Regular
49,29,162.56,XXS,18.54251755,Regular
56,27,172.72,S,18.77166384,Regular
52,25,157.48,S,20.96778387,Regular
58,31,162.56,M,21.94828608,Regular
49,24,160.02,XXS,19.13584074,Regular
48,30,152.4,S,20.666708,Regular
74,42,167.64,XXXL,26.33154945,Curvy
70,31,165.1,L,25.68052473,Curvy
65,45,157.48,XL,26.20972984,Curvy
52,34,157.48,S,20.96778387,Regular
70,40,162.56,XXXL,26.48931079,Curvy
113,33,175.26,XXXL,36.78856339,Curvy
47,21,160.02,XXS,18.35478602,Slim
49,33,160.02,XXS,19.13584074,Slim
57,23,167.64,XL,20.28240971,Regular
77,29,172.72,XXXL,25.81103778,Curvy
83,44,175.26,XXXL,27.02168815,Curvy
63,22,172.72,L,21.11812182,Regular
63,27,167.64,M,22.41740021,Regular
58,18,162.56,L,21.94828608,Regular
52,36,162.56,S,19.67777373,Slim
52,30,160.02,L,20.30742283,Regular
61,58,170.18,XL,21.06263959,Regular
81,51,160.02,XXXL,31.63271633,Curvy
56,22,162.56,S,21.19144863,Regular
47,42,157.48,XXS,18.95165081,Slim
58,39,170.18,M,20.02677207,Regular
49,26,170.18,S,16.9191695,Slim
68,40,175.26,L,22.13825054,Regular
52,50,162.56,S,19.67777373,Slim
74,30,165.1,XL,27.14798329,Curvy
43,31,152.4,XXS,18.51392592,Slim
56,29,172.72,S,18.77166384,Regular
56,41,165.1,M,20.54441979,Regular
74,29,170.18,XXXL,25.55139884,Curvy
58,30,162.56,L,21.94828608,Regular
54,33,162.56,S,20.43461118,Regular
58,25,170.18,S,20.02677207,Regular
72,31,167.64,XL,25.61988595,Curvy
54,32,157.48,S,21.7742371,Regular
54,28,157.48,S,21.7742371,Regular
70,29,175.26,L,22.78937555,Regular
61,19,162.56,M,23.08354226,Regular
54,35,162.56,XXS,20.43461118,Regular
74,33,180.34,XXXL,22.75346745,Regular
58,26,177.8,M,18.34697547,Slim
58,28,165.1,S,21.27814907,Regular
57,32,172.72,M,19.10687212,Slim
65,28,162.56,XL,24.59721716,Regular
61,34,172.72,L,20.44770526,Regular
56,32,162.56,M,21.19144863,Regular
58,28,170.18,M,20.02677207,Regular
56,31,160.02,M,21.86953228,Regular
55,55,160.02,M,21.47900491,Regular
54,30,152.4,XXS,23.2500465,Regular
50,37,154.94,XXS,20.82777614,Regular
68,52,177.8,XL,21.5102471,Regular
74,33,170.18,XXXL,25.55139884,Curvy
52,36,157.48,S,20.96778387,Regular
63,27,177.8,M,19.92861129,Regular
72,31,162.56,XXXL,27.24614824,Curvy
54,24,170.18,S,18.64561537,Regular
55,28,162.56,M,20.81302991,Regular
56,28,160.02,M,21.86953228,Regular
68,27,160.02,XL,26.55586062,Curvy
57,28,162.56,M,21.56986736,Regular
54,29,160.02,S,21.08847755,Regular
63,27,160.02,M,24.60322381,Regular
58,34,175.26,M,18.88262546,Slim
44,44,160.02,XXS,17.18320393,Slim
54,36,157.48,XL,21.7742371,Regular
61,36,165.1,L,22.37874298,Regular
60,38,162.56,M,22.70512354,Regular
52,37,154.94,S,21.66088718,Regular
65,28,162.56,L,24.59721716,Regular
58,30,162.56,M,21.94828608,Regular
74,30,167.64,XXXL,26.33154945,Curvy
74,33,162.56,XXXL,28.00298569,Curvy
47,34,162.56,S,17.7856801,Slim
54,18,162.56,S,20.43461118,Regular
48,29,162.56,XXS,18.16409883,Slim
50,25,165.1,S,18.34323195,Slim
70,35,167.64,XXXL,24.90822245,Regular
81,22,190.5,XXXL,22.32004464,Regular
68,24,180.34,L,20.90859171,Regular
58,28,170.18,M,20.02677207,Regular
61,21,170.18,M,21.06263959,Regular
65,34,172.72,L,21.78853839,Regular
58,46,167.64,M,20.63824146,Regular
61,30,172.72,S,20.44770526,Regular
61,37,167.64,XXXL,21.70573671,Regular
64,34,162.56,L,24.21879844,Regular
58,35,167.64,M,20.63824146,Regular
61,39,172.72,XL,20.44770526,Regular
56,28,165.1,S,20.54441979,Regular
63,30,165.1,XL,23.11247226,Regular
72,33,160.02,XXXL,28.11797007,Curvy
99,29,162.56,XXXL,37.46345383,Curvy
56,24,165.1,M,20.54441979,Regular
61,34,165.1,L,22.37874298,Regular
54,25,162.56,S,20.43461118,Regular
62,35,170.18,XL,21.40792876,Regular
54,35,165.1,XXS,19.81069051,Slim
61,28,154.94,M,25.40988689,Curvy
65,31,157.48,M,26.20972984,Curvy
58,29,167.64,S,20.63824146,Regular
56,55,165.1,L,20.54441979,Slim
53,26,170.18,XXS,18.3003262,Slim
65,30,170.18,L,22.44379628,Regular
68,30,162.56,XL,25.73247334,Curvy
61,31,170.18,XL,21.06263959,Regular
54,33,154.94,M,22.49399823,Regular
52,36,162.56,XXS,19.67777373,Slim
49,31,160.02,S,19.13584074,Slim
56,47,162.56,XXS,21.19144863,Regular
72,26,167.64,XXXL,25.61988595,Curvy
65,28,172.72,M,21.78853839,Regular
61,38,170.18,M,21.06263959,Regular
79,33,170.18,XXXL,27.27784471,Curvy
54,26,154.94,S,22.49399823,Regular
56,31,160.02,XXS,21.86953228,Regular
71,43,167.64,XL,25.2640542,Curvy
56,48,160.02,M,21.86953228,Regular
58,42,175.26,M,18.88262546,Slim
61,40,170.18,L,21.06263959,Regular
58,29,154.94,L,24.16022032,Regular
56,26,170.18,S,19.33619372,Regular
55,34,167.64,S,19.57074621,Slim
79,32,167.64,XXXL,28.1107082,Curvy
61,34,160.02,L,23.82216909,Regular
48,35,157.48,S,19.35487742,Slim
49,26,167.64,XXS,17.43575572,Slim
49,37,157.48,M,19.75810403,Slim
70,36,177.8,XXXL,22.14290143,Regular
54,39,157.48,XXS,21.7742371,Regular
65,30,172.72,XL,21.78853839,Regular
58,31,167.64,S,20.63824146,Regular
61,30,167.64,XL,21.70573671,Regular
52,55,154.94,M,21.66088718,Regular
63,44,165.1,L,23.11247226,Regular
54,42,160.02,S,21.08847755,Regular
54,32,177.8,S,17.08166682,Slim
56,37,172.72,M,18.77166384,Slim
61,28,157.48,M,24.59682339,Regular
43,31,154.94,XXS,17.91188748,Slim
68,29,175.26,XXXL,22.13825054,Regular
68,27,177.8,XL,21.5102471,Regular
78,28,160.02,XXXL,30.46113424,Curvy
68,42,170.18,XL,23.4796638,Regular
70,40,175.26,XXXL,22.78937555,Regular
58,30,165.1,S,21.27814907,Regular
59,35,170.18,M,20.37206124,Regular
70,25,165.1,XL,25.68052473,Curvy
56,30,162.56,M,21.19144863,Regular
63,34,162.56,M,23.84037971,Regular
56,40,154.94,S,23.32710927,Regular
65,35,170.18,L,22.44379628,Regular
57,33,165.1,M,20.91128443,Regular
57,26,175.26,S,18.55706295,Regular
67,25,172.72,M,22.45895495,Regular
90,52,177.8,XXXL,28.46944469,Curvy
63,28,162.56,M,23.84037971,Regular
58,27,170.18,L,20.02677207,Regular
63,27,167.64,L,22.41740021,Regular
52,33,154.94,XXS,21.66088718,Regular
54,31,152.4,S,23.2500465,Regular
61,31,162.56,M,23.08354226,Regular
65,33,177.8,XL,20.56126561,Regular
56,36,165.1,XL,20.54441979,Regular
65,68,165.1,XXXL,23.84620154,Regular
62,46,160.02,L,24.21269645,Regular
76,35,175.26,XL,24.7427506,Regular
74,28,170.18,XXXL,25.55139884,Curvy
72,26,172.72,M,24.13499637,Regular
65,35,170.18,L,22.44379628,Regular
65,28,162.56,L,24.59721716,Regular
97,42,167.64,XXXL,34.51567968,Curvy
68,45,157.48,XXXL,27.41940968,Curvy
61,42,177.8,M,19.29595696,Slim
69,36,165.1,XXXL,25.31366009,Curvy
52,36,152.4,M,22.38893367,Regular
70,31,170.18,XL,24.17024215,Regular
65,37,165.1,XL,23.84620154,Regular
40,26,165.1,XXS,14.67458556,Slim
58,37,167.64,M,20.63824146,Regular
65,33,157.48,M,26.20972984,Curvy
65,32,170.18,XL,22.44379628,Regular
51,48,160.02,S,19.91689546,Slim
49,43,154.94,M,20.41122061,Regular
65,33,172.72,XL,21.78853839,Regular
77,35,180.34,XXXL,23.67590532,Regular
56,29,160.02,L,21.86953228,Regular
58,33,177.8,M,18.34697547,Slim
86,32,160.02,XXXL,33.58535314,Curvy
58,25,162.56,M,21.94828608,Regular
62,39,167.64,XL,22.06156846,Regular
63,32,170.18,M,21.75321793,Regular
68,31,175.26,L,22.13825054,Regular
61,49,175.26,M,19.85931298,Slim
61,30,175.26,M,19.85931298,Regular
63,32,172.72,M,21.11812182,Regular
53,32,157.48,M,21.37101048,Regular
70,56,162.56,XXXL,26.48931079,Curvy
68,31,175.26,XL,22.13825054,Regular
51,30,160.02,XXS,19.91689546,Regular
49,16,170.18,S,16.9191695,Slim
61,26,165.1,M,22.37874298,Regular
56,32,165.1,S,20.54441979,Regular
72,39,172.72,XXXL,24.13499637,Regular
61,36,170.18,XL,21.06263959,Regular
56,32,160.02,S,21.86953228,Regular
63,33,165.1,L,23.11247226,Regular
53,35,152.4,M,22.81949008,Regular
61,34,167.64,M,21.70573671,Regular
61,57,165.1,L,22.37874298,Regular
78,33,170.18,XXXL,26.93255554,Curvy
75,34,165.1,XL,27.51484793,Curvy
72,24,165.1,XXXL,26.41425401,Curvy
49,28,162.56,XXS,18.54251755,Regular
61,36,162.56,L,23.08354226,Regular
69,38,170.18,XL,23.82495297,Regular
81,23,180.34,XXXL,24.90582248,Curvy
61,47,157.48,XXL,24.59682339,Regular
66,63,175.26,XL,21.48712552,Regular
61,70,165.1,XXXL,22.37874298,Regular
68,34,160.02,XXXL,26.55586062,Curvy
58,30,162.56,S,21.94828608,Regular
70,34,170.18,XL,24.17024215,Regular
56,38,167.64,L,19.92657796,Slim
55,42,157.48,M,22.17746371,Regular
50,27,170.18,S,17.26445868,Slim
56,33,165.1,M,20.54441979,Regular
72,36,165.1,XXXL,26.41425401,Curvy
56,43,162.56,M,21.19144863,Regular
83,27,170.18,XXXL,28.6590014,Curvy
54,22,165.1,M,19.81069051,Regular
65,33,162.56,L,24.59721716,Regular
58,29,172.72,S,19.44208041,Regular
54,34,165.1,M,19.81069051,Slim
47,28,160.02,XXS,18.35478602,Slim
70,37,167.64,XXXL,24.90822245,Regular
63,48,175.26,L,20.510438,Regular
65,40,167.64,XL,23.12906371,Regular
61,32,160.02,M,23.82216909,Regular
58,33,165.1,M,21.27814907,Regular
65,45,165.1,XL,23.84620154,Regular
95,24,175.26,XXXL,30.92843825,Curvy
56,31,160.02,L,21.86953228,Regular
54,38,165.1,XXS,19.81069051,Slim
65,25,167.64,XL,23.12906371,Regular
53,27,170.18,S,18.3003262,Slim
79,27,160.02,XL,30.8516616,Curvy
71,26,177.8,XL,22.45922859,Regular
45,36,157.48,S,18.14519758,Slim
54,22,167.64,XXS,19.21491446,Regular
55,42,170.18,S,18.99090454,Slim
61,28,172.72,L,20.44770526,Regular
74,55,180.34,XXXL,22.75346745,Regular
52,35,157.48,S,20.96778387,Regular
64,32,165.1,XL,23.4793369,Regular
61,30,167.64,XL,21.70573671,Regular
72,36,165.1,XL,26.41425401,Curvy
65,35,177.8,L,20.56126561,Regular
79,27,157.48,XXXL,31.85490242,Curvy
54,23,165.1,M,19.81069051,Regular
63,32,170.18,L,21.75321793,Regular
61,31,167.64,M,21.70573671,Regular
54,29,162.56,XXS,20.43461118,Regular
63,38,165.1,XL,23.11247226,Regular
56,33,167.64,S,19.92657796,Slim
65,34,162.56,XL,24.59721716,Regular
67,38,165.1,L,24.57993082,Regular
52,24,160.02,XXS,20.30742283,Regular
65,24,172.72,M,21.78853839,Regular
54,27,172.72,M,18.10124728,Slim
58,35,167.64,M,20.63824146,Regular
50,30,152.4,S,21.52782083,Regular
56,32,160.02,M,21.86953228,Regular
56,29,157.48,M,22.58069032,Regular
53,30,160.02,S,20.69795019,Regular
49,33,157.48,L,19.75810403,Slim
72,38,162.56,XXXL,27.24614824,Curvy
72,40,160.02,XXXL,28.11797007,Curvy
58,30,160.02,S,22.650587,Regular
61,32,167.64,L,21.70573671,Regular
60,33,172.72,S,20.11249697,Regular
52,46,160.02,XXS,20.30742283,Regular
71,36,170.18,XL,24.51553132,Regular
82,25,165.1,XXXL,30.0829004,Curvy
86,28,172.72,XXXL,28.82791233,Curvy
65,33,170.18,M,22.44379628,Regular
46,30,162.56,XXS,17.40726138,Slim
49,45,160.02,S,19.13584074,Slim
65,32,170.18,L,22.44379628,Regular
68,27,177.8,M,21.5102471,Regular
51,32,154.94,S,21.24433166,Regular
54,34,160.02,M,21.08847755,Regular
55,26,170.18,S,18.99090454,Regular
58,31,154.94,L,24.16022032,Regular
52,20,165.1,S,19.07696123,Regular
74,32,175.26,XXXL,24.09162558,Regular
65,33,167.64,XL,23.12906371,Regular
68,32,162.56,XXXL,25.73247334,Curvy
58,34,175.26,S,18.88262546,Slim
58,31,160.02,S,22.650587,Regular
57,28,167.64,S,20.28240971,Regular
54,34,160.02,S,21.08847755,Regular
49,35,160.02,S,19.13584074,Slim
58,27,167.64,XXS,20.63824146,Regular
52,33,160.02,XXS,20.30742283,Regular
67,36,167.64,XL,23.8407272,Regular
65,30,167.64,M,23.12906371,Regular
49,24,167.64,S,17.43575572,Slim
56,31,162.56,XL,21.19144863,Regular
58,31,157.48,L,23.38714355,Regular
68,31,154.94,XXXL,28.32577554,Curvy
56,41,157.48,M,22.58069032,Regular
71,40,160.02,XXXL,27.72744271,Curvy
61,32,165.1,M,22.37874298,Regular
56,53,170.18,S,19.33619372,Slim
65,38,160.02,XXXL,25.38427853,Curvy
49,32,160.02,S,19.13584074,Slim
58,29,157.48,XL,23.38714355,Regular
49,32,152.4,M,21.09726442,Regular
49,27,165.1,XXS,17.97636731,Slim
49,30,165.1,XXS,17.97636731,Slim
50,35,157.48,M,20.16133065,Regular
52,28,162.56,S,19.67777373,Regular
58,58,165.1,XL,21.27814907,Regular
72,32,172.72,XL,24.13499637,Regular
53,28,172.72,S,17.76603899,Slim
45,32,152.4,S,19.37503875,Slim
55,43,175.26,M,17.90593793,Slim
69,44,170.18,XXXL,23.82495297,Regular
68,44,175.26,XL,22.13825054,Regular
47,33,152.4,S,20.23615158,Regular
54,37,165.1,XXS,19.81069051,Slim
65,43,180.34,L,19.98615384,Slim
72,32,175.26,XL,23.44050057,Regular
58,29,157.48,M,23.38714355,Regular
61,54,180.34,XL,18.75623668,Slim
81,32,167.64,XXXL,28.82237169,Curvy
63,25,162.56,XL,23.84037971,Regular
86,34,182.88,XL,25.713786,Curvy
58,34,170.18,XXXL,20.02677207,Regular
79,28,170.18,XXXL,27.27784471,Curvy
57,34,157.48,L,22.98391694,Regular
76,27,162.56,XXXL,28.75982314,Curvy
56,37,162.56,L,21.19144863,Regular
56,38,167.64,M,19.92657796,Slim
58,56,167.64,L,20.63824146,Slim
49,24,167.64,S,17.43575572,Slim
47,31,162.56,XXS,17.7856801,Slim
58,53,157.48,L,23.38714355,Regular
63,28,177.8,L,19.92861129,Regular
62,42,165.1,XL,22.74560762,Regular
52,29,162.56,S,19.67777373,Regular
59,24,170.18,M,20.37206124,Regular
77,31,160.02,XXXL,30.07060688,Curvy
